Wall time,Step,Value
1699076487.3987875,107,0.8039517998695374
1699076806.8236105,108,0.8225091099739075
1699077125.5397093,109,0.7725695371627808
1699077445.148005,110,0.7703606486320496
1699077764.380839,111,0.7583287358283997
1699078084.3311365,112,0.733377993106842
1699078403.0766878,113,0.731656551361084
1699078722.843835,114,0.7032604813575745
1699079041.96819,115,0.7101390957832336
1699079360.9748743,116,0.6744706034660339
1699079679.7284188,117,0.6741474270820618
1699079999.4397473,118,0.6611254215240479
1699080318.6416097,119,0.6460877656936646
1699080637.6826274,120,0.6278537511825562
1699080956.5491853,121,0.6422672867774963
1699081275.660269,122,0.6120228171348572
1699081596.0621812,123,0.595023512840271
1699081915.1340353,124,0.5775228142738342
1699082235.2566333,125,0.5680983662605286
1699082554.4996896,126,0.5554406642913818
1699082873.5846117,127,0.5552807450294495
1699083192.8895175,128,0.5489208698272705
1699083511.8785427,129,0.5424212217330933
1699083831.0868845,130,0.5266737341880798
1699084150.6462822,131,0.5126691460609436
1699084469.9446895,132,0.5087205767631531
1699084789.8966846,133,0.5023818016052246
1699085109.465344,134,0.5298578143119812
1699085429.509305,135,0.4816296100616455
1699085748.6898694,136,0.4827199876308441
1699086067.8642006,137,0.46899154782295227
1699086387.367341,138,0.4483697712421417
1699086706.6400702,139,0.4463807940483093
1699087026.1456647,140,0.43969404697418213
1699087345.7248614,141,0.4419448971748352
1699087665.3414798,142,0.4395861029624939
1699087985.0914705,143,0.43254584074020386
1699088304.4135165,144,0.40686893463134766
1699088623.333391,145,0.4162725806236267
1699088943.0230153,146,0.3979952037334442
1699089262.890386,147,0.3930633068084717
1699089583.333675,148,0.40058019757270813
1699089903.082726,149,0.37832286953926086
1699090222.2505116,150,0.38816189765930176
1699090541.8113315,151,0.37501612305641174
1699090861.4496627,152,0.3675087094306946
1699091180.7611158,153,0.36124515533447266
1699091499.6515944,154,0.35753950476646423
1699091819.158311,155,0.3479333221912384
1699092138.7551785,156,0.35375189781188965
1699092457.9670477,157,0.3247275948524475
1699092777.8517642,158,0.34486767649650574
1699093097.784739,159,0.31996333599090576
1699093417.0221593,160,0.3133581876754761
1699093736.1442099,161,0.31584250926971436
1699094056.0143828,162,0.29946935176849365
1699094375.9458055,163,0.29394078254699707
1699094696.5727942,164,0.2985096573829651
1699095016.9639547,165,0.291949987411499
1699095336.5020173,166,0.2765021026134491
1699095655.4851649,167,0.29840442538261414
1699095975.483268,168,0.2810555696487427
1699096294.8869793,169,0.2753296196460724
1699096615.1218603,170,0.26476338505744934
1699096935.3203366,171,0.2763945460319519
1699097254.9686184,172,0.2549811899662018
1699097574.427103,173,0.2533961832523346
1699097893.3422456,174,0.2436322122812271
1699098212.5657723,175,0.23872992396354675
1699098531.7353795,176,0.24951228499412537
1699098850.4592876,177,0.24462643265724182
1699099169.7285843,178,0.22290067374706268
1699099488.694036,179,0.2258489429950714
1699099806.9112115,180,0.2162303626537323
1699100125.8120916,181,0.21751703321933746
1699100445.0693662,182,0.22556565701961517
1699100763.7338092,183,0.2286396324634552
1699101083.2678595,184,0.21076229214668274
1699101403.18664,185,0.20569688081741333
1699101722.7552168,186,0.2107289582490921
1699102042.9425294,187,0.21383516490459442
1699102362.5802586,188,0.18664215505123138
1699102682.051436,189,0.1928793489933014
1699103001.951055,190,0.18161948025226593
1699103321.159009,191,0.17557451128959656
1699103640.136236,192,0.1833917647600174
1699103959.6993992,193,0.17219431698322296
1699104278.8484104,194,0.17187979817390442
1699104597.8933969,195,0.16643962264060974
1699104917.1225345,196,0.16176946461200714
1699105236.4349613,197,0.16421997547149658
1699105555.810497,198,0.16773027181625366
1699105874.9690864,199,0.16346420347690582
