Wall time,Step,Value
1699657771.3920488,107,1.246104121208191
1699658101.861082,108,1.2241616249084473
1699658431.8833046,109,1.1913648843765259
1699658762.2129216,110,1.1741153001785278
1699659093.9314933,111,1.21989107131958
1699659423.9266963,112,1.2269834280014038
1699659754.511512,113,1.1802711486816406
1699660084.599124,114,1.1352163553237915
1699660415.7501662,115,1.2187809944152832
1699660746.6939235,116,1.2210792303085327
1699661078.4154322,117,1.0840919017791748
1699661408.0056398,118,1.121811032295227
1699661738.799656,119,1.2022544145584106
1699662068.954358,120,1.1932215690612793
1699662398.6541038,121,1.2100515365600586
1699662730.1955361,122,1.0772979259490967
1699663060.3916547,123,1.2349023818969727
1699663390.3036995,124,1.1240068674087524
1699663720.915543,125,1.1763697862625122
1699664052.7408504,126,1.1967284679412842
1699664384.4716508,127,1.1368666887283325
1699664715.621443,128,1.104515552520752
1699665046.754123,129,1.1188205480575562
1699665376.6337008,130,1.105596899986267
1699665707.4821837,131,1.1532232761383057
1699666038.3864722,132,1.1613410711288452
1699666369.1136906,133,1.2241564989089966
1699666699.8170106,134,1.0772225856781006
1699667030.5979075,135,1.1827584505081177
1699667361.0079486,136,1.0937864780426025
1699667691.5728238,137,1.0672309398651123
1699668022.076257,138,1.19403076171875
1699668352.2154565,139,1.083632230758667
1699668682.571533,140,1.086945652961731
1699669013.6214852,141,1.0923560857772827
1699669345.1493115,142,1.067202091217041
1699669676.727168,143,1.1066782474517822
1699670007.2081728,144,0.96683269739151
1699670336.931155,145,1.1003488302230835
1699670667.3317084,146,1.0989738702774048
1699670998.8628368,147,1.0949503183364868
1699671329.2382617,148,1.0244712829589844
1699671660.569335,149,1.0858423709869385
1699671990.7346518,150,1.092170000076294
1699672321.9123685,151,1.036152958869934
1699672652.5535426,152,0.9883779883384705
1699672983.2123406,153,0.9603009223937988
1699673313.331092,154,1.092366337776184
1699673645.1940334,155,1.0146915912628174
1699673975.9299855,156,1.1898525953292847
1699674305.6579065,157,0.983206033706665
1699674636.6331177,158,0.9269909858703613
1699674967.8391206,159,1.103907823562622
1699675299.6394887,160,1.0765892267227173
1699675631.6784055,161,1.0268393754959106
1699675962.8490262,162,1.049309253692627
1699676293.6664903,163,1.073716163635254
1699676623.8338478,164,1.17902672290802
1699676954.605695,165,1.167983055114746
1699677284.629273,166,1.0746279954910278
1699677615.3551419,167,1.1633399724960327
1699677946.2612727,168,0.8960241079330444
1699678276.7185576,169,1.023878812789917
1699678607.1499639,170,1.070203423500061
1699678937.637673,171,0.8928505182266235
1699679268.3712935,172,1.000385046005249
1699679599.796856,173,1.121646761894226
1699679930.7761521,174,0.9305452704429626
1699680261.6937892,175,0.8700816035270691
1699680592.6939864,176,1.037380337715149
1699680923.4815361,177,1.0606166124343872
1699681255.3167334,178,0.9910147190093994
1699681586.673174,179,1.0619733333587646
1699681916.9387014,180,0.8906378149986267
1699682247.4847932,181,1.081905484199524
1699682577.970133,182,0.9447296261787415
1699682909.4682457,183,1.028523564338684
1699683240.445195,184,1.0188158750534058
1699683570.5101056,185,1.0424586534500122
1699683900.8010104,186,0.9853983521461487
1699684231.9386284,187,1.0967226028442383
1699684563.3868773,188,1.0218976736068726
1699684894.303094,189,1.0092788934707642
1699685225.2644928,190,1.0697365999221802
1699685555.5090327,191,0.996242880821228
1699685887.6962285,192,0.9872980713844299
1699686219.0764556,193,1.0731054544448853
1699686549.7256238,194,0.8625627160072327
1699686880.6822162,195,1.080675482749939
1699687210.9496543,196,0.9587420225143433
1699687542.5193424,197,0.9100785255432129
1699687873.3323848,198,0.9932501316070557
1699688204.291705,199,1.0608245134353638
