Wall time,Step,Value
1707470024.7955415,116,1.2382594347000122
1707470345.630293,117,1.090165615081787
1707470666.5153167,118,1.1848275661468506
1707470986.925112,119,1.0555355548858643
1707471307.3176503,120,0.9502948522567749
1707471628.3175457,121,1.03727388381958
1707471949.5551975,122,1.091805100440979
1707472270.6917677,123,1.2620480060577393
1707472591.7751517,124,1.0144541263580322
1707472912.7886944,125,1.0646452903747559
1707473232.993881,126,1.0798512697219849
1707473554.182503,127,1.0581914186477661
1707473874.652111,128,1.2532187700271606
1707474195.3060765,129,1.2018544673919678
1707474516.2515192,130,1.2211259603500366
1707474837.0738747,131,1.1052932739257812
1707475157.8722672,132,1.154371738433838
1707475479.1881266,133,1.0372822284698486
1707475801.6505153,134,1.0960114002227783
1707476122.7614186,135,1.040969967842102
1707476444.0226429,136,1.0464340448379517
1707476766.177849,137,1.171358585357666
1707477087.0403187,138,1.11380136013031
1707477407.4118264,139,1.0705589056015015
1707477727.907276,140,1.1936492919921875
1707478049.1979346,141,1.0912508964538574
1707478370.2828455,142,1.187477707862854
1707478690.1953695,143,1.1150341033935547
1707479011.803302,144,0.9427276849746704
1707479333.6066773,145,1.0499076843261719
1707479654.644327,146,1.0035628080368042
1707479974.7584982,147,0.9537333250045776
1707480297.4989767,148,1.1985446214675903
1707480618.417282,149,1.1120377779006958
1707480939.056914,150,1.1495636701583862
1707481259.760758,151,1.1197929382324219
1707481581.6542523,152,1.1128795146942139
1707481903.5331533,153,0.9314659833908081
1707482224.3498209,154,1.0376921892166138
1707482544.2719605,155,1.137304425239563
1707482865.0602705,156,0.9810277223587036
1707483185.2021203,157,0.9122205972671509
1707483505.6910667,158,1.1241894960403442
1707483825.3962514,159,1.0394611358642578
1707484146.674391,160,1.101605772972107
1707484468.4135454,161,1.2230546474456787
1707484789.1135497,162,1.1351462602615356
1707485109.6510074,163,0.9763627052307129
1707485430.9211156,164,1.0023579597473145
1707485752.422528,165,1.0118218660354614
1707486073.486275,166,1.0308691263198853
1707486394.5653167,167,1.0705784559249878
1707486714.9380527,168,1.163445234298706
1707487035.6043808,169,1.1014453172683716
1707487356.014924,170,1.0076777935028076
1707487679.1154757,171,0.9526008367538452
1707488001.3190062,172,1.075696587562561
1707488323.8696623,173,0.9249855279922485
1707488645.1656933,174,1.064275860786438
1707488966.7272763,175,0.9933265447616577
1707489288.0120943,176,1.1297017335891724
1707489608.923862,177,1.0878664255142212
1707489929.1863222,178,1.030117154121399
1707490247.7797933,179,0.9757185578346252
1707490566.193569,180,0.9656425714492798
1707490884.6209083,181,1.0608795881271362
1707491203.1037297,182,1.115004062652588
1707491522.1252062,183,1.1269207000732422
1707491840.3410754,184,1.1548805236816406
1707492159.465535,185,0.9314864277839661
1707492479.1962829,186,1.01755952835083
1707492799.065465,187,1.0352734327316284
1707493118.0253973,188,1.0141611099243164
1707493438.2897348,189,0.7916349768638611
1707493757.2331889,190,0.9152830243110657
1707494077.302363,191,0.82625812292099
1707494396.6312027,192,0.9090129733085632
1707494716.2209692,193,1.0238207578659058
1707495035.391573,194,0.9009576439857483
1707495354.4483862,195,0.9451558589935303
1707495674.2255435,196,0.947439968585968
1707495992.5534918,197,0.9008602499961853
1707496311.6033258,198,1.1081411838531494
1707496630.5508509,199,1.0779030323028564
