Wall time,Step,Value
1707207515.8378909,175,0.7674022316932678
1707207844.7060077,176,0.8344003558158875
1707208172.8442442,177,0.7473254203796387
1707208502.16777,178,1.0107330083847046
1707208830.425502,179,0.7382550835609436
1707209160.2955697,180,0.7199634313583374
1707209489.59679,181,0.7091143727302551
1707209818.2169473,182,0.676721453666687
1707210147.8097878,183,0.7043666243553162
1707210477.4072614,184,0.8328681588172913
1707210807.8989766,185,0.9363094568252563
1707211137.0594187,186,0.8515379428863525
1707211467.9065204,187,0.8219308257102966
1707211798.0376368,188,0.7927178144454956
1707212128.8999755,189,0.8495399951934814
1707212459.7188122,190,0.9765505194664001
1707212790.5843832,191,0.7815893292427063
1707213121.160078,192,0.7068421244621277
1707213450.8335202,193,0.7701645493507385
1707213780.498334,194,0.9741335511207581
1707214110.4093366,195,0.8214200139045715
1707214440.2189913,196,0.912040650844574
1707214769.7623158,197,0.6121612191200256
1707215099.7953784,198,0.8555042147636414
1707215421.614312,199,0.8447178602218628
